Model,Best Params,Validation Accuracy,Validation AUC,Test Accuracy
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.001}",0.8336846543001686,0.6685418655030795,0.8259678212604511
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001}",0.8335441259134345,0.6332763074912977,0.8319398580763016
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001}",0.8333333333333334,0.7591141076751217,0.8309562284831027
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8325604272062956,0.6017110720617656,0.8273730063935923
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.01}",0.8318577852726251,0.61387480689906,0.8286376730134195
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.0001}",0.8310848791455874,0.6934360440221211,0.8333450432094428
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.01}",0.8298201236649804,0.7051215286551447,0.8292700063233331
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.01}",0.8289769533445756,0.738236845833215,0.8175367104616034
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.01}",0.8273608768971332,0.7169052182215092,0.8263191175437364
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8269392917369308,0.6549395296655506,0.8308157099697885
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.01}",0.8238476672287802,0.6760577214786964,0.8197850066746294
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001}",0.8222315907813378,0.7593978130441178,0.8202768214712288
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8201236649803261,0.6947236777488838,0.8188013770814305
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.0001}",0.81668071950534,0.648537939712238,0.81282934026558
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001}",0.8145727937043282,0.7573099404649888,0.8121267476990094
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8127459246767847,0.6031250867339875,0.8067870441930725
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.01}",0.8127459246767847,0.7081264351717489,0.8099487107426403
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.001}",0.8104974704890388,0.7019903013553845,0.8082624885828708
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.001}",0.8069139966273187,0.6829487518247227,0.8035551183868475
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.001}",0.802627880831928,0.6808058106838304,0.7935080446848872
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.001}",0.800238898257448,0.5695669950565838,0.7966697112344552
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.01}",0.7969364811691961,0.5882166072343324,0.794280896508115
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.01}",0.7953906689151209,0.5691702046111918,0.7964589334644839
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.01}",0.7925098369870713,0.5579249275525542,0.789995081852034
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001}",0.7900505902192243,0.5310471778344747,0.7890817115154921
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.0001}",0.78632658797077,0.6964566528999273,0.7816342303098434
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001}",0.7859752670039348,0.5230162723789731,0.7859903042225813
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001}",0.7715711073636875,0.49555771578333163,0.774819082414108
